Time (Sec);S27;S1;S10;S2;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S5;S50;S51;S52;S53;S54;S55;S56;S57;S58;S59;S6;S7;S8;S9;
1.0653599999999996;19160.0;19159.9972544;19159.9972544;19159.9972544;19159.9972544;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9881392;19159.9810352;19159.9881392;19159.9915712;19159.9915712;19159.9972544;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9810352;19159.9881392;19159.9972544;19159.9915712;19159.9915712;19159.9915712;19159.9810352;19159.9810352;19159.9881392;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9972544;19159.9972544;19159.9972544;19159.9972544;
1.1040533333333333;19160.0;19159.9938224;19159.9972544;19159.9938224;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9972544;19159.9810352;19159.9881392;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9915712;19159.9810352;19159.9810352;19159.9972544;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9881392;19159.9972544;19159.9938224;19159.9938224;19159.9972544;
2.0266666666666677;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.0266666666666677;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.036340000000001;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.9810352;19159.977603199997;19159.977603199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.036340000000001;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.9810352;19159.970499199997;19159.970499199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.046013333333334;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.977603199997;19159.970499199997;19159.970499199997;19159.977603199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.977603199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.046013333333334;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.970499199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.0556866666666673;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.977603199997;19159.9810352;19159.977603199997;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.977603199997;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.970499199997;19159.977603199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.0556866666666673;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9810352;19159.970499199997;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.970499199997;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.970499199997;19159.970499199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.0653600000000005;19160.0;19159.9938224;19159.9938224;19159.9938224;19159.9938224;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.977603199997;19159.970499199997;19159.977603199997;19159.9810352;19159.9810352;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.970499199997;19159.977603199997;19159.9938224;19159.9810352;19159.9810352;19159.9810352;19159.970499199997;19159.970499199997;19159.977603199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9938224;19159.9938224;19159.9938224;19159.9938224;
2.1040533333333333;19160.0;19159.9903904;19159.9938224;19159.9903904;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9938224;19159.970499199997;19159.977603199997;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.9810352;19159.970499199997;19159.970499199997;19159.9938224;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.977603199997;19159.9938224;19159.9903904;19159.9903904;19159.9938224;
3.026666666666666;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.026666666666666;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.036339999999999;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.970499199997;19159.967067199996;19159.967067199996;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.036339999999999;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.970499199997;19159.959963199995;19159.959963199995;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.0460133333333324;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.967067199996;19159.959963199995;19159.959963199995;19159.967067199996;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.967067199996;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.0460133333333324;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.959963199995;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.0556866666666656;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.967067199996;19159.970499199997;19159.967067199996;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.967067199996;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.959963199995;19159.967067199996;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.0556866666666656;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.970499199997;19159.959963199995;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.959963199995;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.959963199995;19159.959963199995;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.0653599999999988;19160.0;19159.9903904;19159.9903904;19159.9903904;19159.9903904;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.967067199996;19159.959963199995;19159.967067199996;19159.970499199997;19159.970499199997;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.959963199995;19159.967067199996;19159.9903904;19159.970499199997;19159.970499199997;19159.970499199997;19159.959963199995;19159.959963199995;19159.967067199996;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.9903904;19159.9903904;19159.9903904;19159.9903904;
3.1040533333333316;19160.0;19159.986958399997;19159.9903904;19159.986958399997;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.9903904;19159.959963199995;19159.967067199996;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.970499199997;19159.959963199995;19159.959963199995;19159.9903904;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.967067199996;19159.9903904;19159.986958399997;19159.986958399997;19159.9903904;
4.026666666666665;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.026666666666665;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.036339999999998;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.959963199995;19159.956531199994;19159.956531199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.036339999999998;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.959963199995;19159.949427199994;19159.949427199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.046013333333332;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.956531199994;19159.949427199994;19159.949427199994;19159.956531199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.956531199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.046013333333332;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.949427199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.0556866666666656;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.956531199994;19159.959963199995;19159.956531199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.956531199994;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.949427199994;19159.956531199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.0556866666666656;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.959963199995;19159.949427199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.949427199994;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.949427199994;19159.949427199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.065359999999999;19160.0;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.956531199994;19159.949427199994;19159.956531199994;19159.959963199995;19159.959963199995;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.949427199994;19159.956531199994;19159.986958399997;19159.959963199995;19159.959963199995;19159.959963199995;19159.949427199994;19159.949427199994;19159.956531199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.986958399997;19159.986958399997;19159.986958399997;19159.986958399997;
4.104053333333334;19160.0;19159.983526399996;19159.986958399997;19159.983526399996;19159.983526399996;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.986958399997;19159.949427199994;19159.956531199994;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.959963199995;19159.949427199994;19159.949427199994;19159.986958399997;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.956531199994;19159.986958399997;19159.983526399996;19159.983526399996;19159.986958399997;
5.02666666666667;19160.0;19159.983526399996;19159.983526399996;19159.983526399996;19159.983526399996;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.983526399996;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.983526399996;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.983526399996;19159.983526399996;19159.983526399996;19159.983526399996;
5.02666666666667;19160.0;19159.983526399996;19159.983526399996;19159.983526399996;19159.983526399996;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.983526399996;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.983526399996;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.949427199994;19159.983526399996;19159.983526399996;19159.983526399996;19159.983526399996;
