Time (Sec);S100;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S5;S6;S7;S8;S9;
1920.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
1980.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2040.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2100.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2160.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2220.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2280.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2340.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2400.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2460.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2520.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2580.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2640.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2700.0;100.0;99.98312399999999;99.98265039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98312399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98312399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98312399999999;99.92414079999996;99.92414079999996;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;99.98312399999999;
2700.0266666666666;100.0;99.98302399999999;99.98255039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.98302399999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.98302399999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.98302399999999;99.92414079999996;99.92414079999996;99.98302399999999;99.98302399999999;99.98302399999999;99.98302399999999;99.98302399999999;
2700.0266666666666;100.0;99.96644799999999;99.98255039999998;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.0266666666666;100.0;99.96644799999999;99.96550079999997;99.97494239999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.97471359999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.97494239999999;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.058126666667;100.0;99.96644799999999;99.96550079999997;99.96693439999999;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.97471359999999;99.96693439999999;99.96693439999999;99.96693439999999;99.96693439999999;99.96693439999999;99.96693439999999;99.96693439999999;99.96693439999999;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.058126666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.97471359999999;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.059216;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.96647679999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.059216;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.0681266666666;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.078126666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.088126666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.97471359999999;99.94942719999997;99.94942719999997;99.97471359999999;99.97471359999999;99.94942719999997;99.94942719999997;99.92414079999996;99.96644799999999;99.92414079999996;99.87356799999993;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.0906760000003;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.96647679999998;99.94119039999997;99.94942719999997;99.96647679999998;99.97471359999999;99.94119039999997;99.94942719999997;99.91590399999995;99.96644799999999;99.92414079999996;99.86533119999993;99.89885439999995;99.89061759999994;99.92414079999996;99.92414079999996;99.91590399999995;99.94942719999997;99.94119039999997;99.97471359999999;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.0906760000003;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.92414079999996;99.94942719999997;99.89885439999995;99.96644799999999;99.92414079999996;99.84828159999992;99.89885439999995;99.87356799999993;99.92414079999996;99.92414079999996;99.89885439999995;99.94942719999997;99.92414079999996;99.97471359999999;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.0917653333336;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.92414079999996;99.94942719999997;99.89885439999995;99.96644799999999;99.92414079999996;99.84828159999992;99.89885439999995;99.87356799999993;99.92414079999996;99.92414079999996;99.89885439999995;99.94942719999997;99.92414079999996;99.96647679999998;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.0917653333336;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.92414079999996;99.94942719999997;99.89885439999995;99.96644799999999;99.92414079999996;99.84828159999992;99.89885439999995;99.87356799999993;99.92414079999996;99.92414079999996;99.89885439999995;99.94942719999997;99.92414079999996;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.0981266666668;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.92414079999996;99.94942719999997;99.89885439999995;99.96644799999999;99.92414079999996;99.84828159999992;99.89885439999995;99.87356799999993;99.92414079999996;99.92414079999996;99.89885439999995;99.94942719999997;99.92414079999996;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.108126666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.92414079999996;99.94942719999997;99.89885439999995;99.96644799999999;99.92414079999996;99.84828159999992;99.89885439999995;99.87356799999993;99.92414079999996;99.92414079999996;99.89885439999995;99.94942719999997;99.92414079999996;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.118126666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.92414079999996;99.94942719999997;99.94942719999997;99.97471359999999;99.92414079999996;99.94942719999997;99.89885439999995;99.96644799999999;99.92414079999996;99.84828159999992;99.89885439999995;99.87356799999993;99.92414079999996;99.92414079999996;99.89885439999995;99.94942719999997;99.92414079999996;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.1232253333337;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.91590399999995;99.94119039999997;99.94942719999997;99.96647679999998;99.92414079999996;99.94119039999997;99.89885439999995;99.96644799999999;99.91590399999995;99.84828159999992;99.89061759999994;99.87356799999993;99.92414079999996;99.91590399999995;99.89885439999995;99.94119039999997;99.92414079999996;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.1232253333337;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.92414079999996;99.94942719999997;99.94942719999997;99.92414079999996;99.92414079999996;99.89885439999995;99.96644799999999;99.89885439999995;99.84828159999992;99.87356799999993;99.87356799999993;99.92414079999996;99.89885439999995;99.89885439999995;99.92414079999996;99.92414079999996;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.124314666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.92414079999996;99.94942719999997;99.94942719999997;99.92414079999996;99.92414079999996;99.89885439999995;99.96644799999999;99.89885439999995;99.84828159999992;99.87356799999993;99.87356799999993;99.92414079999996;99.89885439999995;99.89885439999995;99.92414079999996;99.91590399999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.124314666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.92414079999996;99.94942719999997;99.94942719999997;99.92414079999996;99.92414079999996;99.89885439999995;99.96644799999999;99.89885439999995;99.84828159999992;99.87356799999993;99.87356799999993;99.92414079999996;99.89885439999995;99.89885439999995;99.92414079999996;99.89885439999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.128126666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.92414079999996;99.94942719999997;99.94942719999997;99.92414079999996;99.92414079999996;99.89885439999995;99.96644799999999;99.89885439999995;99.84828159999992;99.87356799999993;99.87356799999993;99.92414079999996;99.89885439999995;99.89885439999995;99.92414079999996;99.89885439999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.1332253333335;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.92414079999996;99.94942719999997;99.94942719999997;99.92414079999996;99.92414079999996;99.89885439999995;99.96644799999999;99.89885439999995;99.84828159999992;99.87356799999993;99.87356799999993;99.92414079999996;99.89885439999995;99.89885439999995;99.92414079999996;99.89885439999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.1381266666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.92414079999996;99.94942719999997;99.94942719999997;99.92414079999996;99.92414079999996;99.89885439999995;99.96644799999999;99.89885439999995;99.84828159999992;99.87356799999993;99.87356799999993;99.92414079999996;99.89885439999995;99.89885439999995;99.92414079999996;99.89885439999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.1492160000003;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.92414079999996;99.94942719999997;99.94942719999997;99.92414079999996;99.92414079999996;99.89885439999995;99.96644799999999;99.89885439999995;99.84828159999992;99.87356799999993;99.87356799999993;99.92414079999996;99.89885439999995;99.89885439999995;99.92414079999996;99.89885439999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.92414079999996;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.1557746666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.91590399999995;99.94942719999997;99.94942719999997;99.91590399999995;99.92414079999996;99.89061759999994;99.96644799999999;99.89885439999995;99.84004479999992;99.87356799999993;99.87356799999993;99.91590399999995;99.89885439999995;99.89061759999994;99.92414079999996;99.89885439999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.91590399999995;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
2700.1557746666667;100.0;99.96644799999999;99.96550079999997;99.94988479999998;99.94942719999997;99.89885439999995;99.89885439999995;99.94942719999997;99.94942719999997;99.89885439999995;99.92414079999996;99.87356799999993;99.96644799999999;99.89885439999995;99.82299519999991;99.87356799999993;99.87356799999993;99.89885439999995;99.89885439999995;99.87356799999993;99.92414079999996;99.89885439999995;99.94942719999997;99.96644799999999;99.94942719999997;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.94988479999998;99.96644799999999;99.89885439999995;99.92414079999996;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;99.96644799999999;
